series,date,division,desc_en,index
growth_yoy,2019/1/1,11,Manufacture of beverages,2.321
growth_yoy,2019/2/1,11,Manufacture of beverages,2.757
growth_yoy,2019/3/1,11,Manufacture of beverages,0.981
growth_yoy,2019/4/1,11,Manufacture of beverages,2.979
growth_yoy,2019/5/1,11,Manufacture of beverages,3.483
growth_yoy,2019/6/1,11,Manufacture of beverages,3.05
growth_yoy,2019/7/1,11,Manufacture of beverages,2.729
growth_yoy,2019/8/1,11,Manufacture of beverages,6.005
growth_yoy,2019/9/1,11,Manufacture of beverages,0.363
growth_yoy,2019/10/1,11,Manufacture of beverages,0.099
growth_yoy,2019/11/1,11,Manufacture of beverages,5.015
growth_yoy,2019/12/1,11,Manufacture of beverages,3.701
growth_yoy,2020/1/1,11,Manufacture of beverages,1.033
growth_yoy,2020/2/1,11,Manufacture of beverages,5.08
growth_yoy,2020/3/1,11,Manufacture of beverages,-8.043
growth_yoy,2020/4/1,11,Manufacture of beverages,-46.232
growth_yoy,2020/5/1,11,Manufacture of beverages,-40.453
growth_yoy,2020/6/1,11,Manufacture of beverages,-28.648
growth_yoy,2020/7/1,11,Manufacture of beverages,-13.738
growth_yoy,2020/8/1,11,Manufacture of beverages,-10.398
growth_yoy,2020/9/1,11,Manufacture of beverages,-5.601
growth_yoy,2020/10/1,11,Manufacture of beverages,-7.245
growth_yoy,2020/11/1,11,Manufacture of beverages,-11.74
growth_yoy,2020/12/1,11,Manufacture of beverages,-3.679
growth_yoy,2021/1/1,11,Manufacture of beverages,-2.399
growth_yoy,2021/2/1,11,Manufacture of beverages,-0.61
growth_yoy,2021/3/1,11,Manufacture of beverages,9.33
growth_yoy,2021/4/1,11,Manufacture of beverages,103.956
growth_yoy,2021/5/1,11,Manufacture of beverages,49.542
growth_yoy,2021/6/1,11,Manufacture of beverages,-14.887
growth_yoy,2021/7/1,11,Manufacture of beverages,-20.687
growth_yoy,2021/8/1,11,Manufacture of beverages,-0.116
growth_yoy,2021/9/1,11,Manufacture of beverages,6.342
growth_yoy,2021/10/1,11,Manufacture of beverages,14.669
growth_yoy,2021/11/1,11,Manufacture of beverages,12.434
growth_yoy,2021/12/1,11,Manufacture of beverages,9.013
growth_yoy,2022/1/1,11,Manufacture of beverages,7.685
growth_yoy,2022/2/1,11,Manufacture of beverages,8.103
growth_yoy,2022/3/1,11,Manufacture of beverages,7.075
growth_yoy,2022/4/1,11,Manufacture of beverages,10.7
growth_yoy,2022/5/1,11,Manufacture of beverages,9.891
growth_yoy,2022/6/1,11,Manufacture of beverages,59.954
growth_yoy,2022/7/1,11,Manufacture of beverages,50.879
growth_yoy,2022/8/1,11,Manufacture of beverages,14.886
growth_yoy,2022/9/1,11,Manufacture of beverages,11.808
growth_yoy,2022/10/1,11,Manufacture of beverages,1.119
growth_yoy,2022/11/1,11,Manufacture of beverages,5.399
growth_yoy,2022/12/1,11,Manufacture of beverages,0.737
growth_yoy,2023/1/1,11,Manufacture of beverages,-1.643
growth_yoy,2023/2/1,11,Manufacture of beverages,-2.317
growth_yoy,2023/3/1,11,Manufacture of beverages,-0.671
growth_yoy,2023/4/1,11,Manufacture of beverages,-5.472
growth_yoy,2023/5/1,11,Manufacture of beverages,11.077
growth_yoy,2023/6/1,11,Manufacture of beverages,1.62
growth_yoy,2023/7/1,11,Manufacture of beverages,1.907
growth_yoy,2023/8/1,11,Manufacture of beverages,0.248
growth_yoy,2023/9/1,11,Manufacture of beverages,0.596
growth_yoy,2023/10/1,11,Manufacture of beverages,5.021
growth_yoy,2023/11/1,11,Manufacture of beverages,4.358
growth_yoy,2023/12/1,11,Manufacture of beverages,6.661
growth_yoy,2024/1/1,11,Manufacture of beverages,7.196
growth_yoy,2024/2/1,11,Manufacture of beverages,3.78
growth_yoy,2024/3/1,11,Manufacture of beverages,6.235
growth_yoy,2024/4/1,11,Manufacture of beverages,5.572
growth_yoy,2024/5/1,11,Manufacture of beverages,4.688
growth_yoy,2024/6/1,11,Manufacture of beverages,7.895
growth_yoy,2024/7/1,11,Manufacture of beverages,6.736
growth_yoy,2024/8/1,11,Manufacture of beverages,7.397
growth_yoy,2024/9/1,11,Manufacture of beverages,7.066
growth_yoy,2024/10/1,11,Manufacture of beverages,4.793
growth_yoy,2024/11/1,11,Manufacture of beverages,9.78
growth_yoy,2024/12/1,11,Manufacture of beverages,11.784
growth_yoy,2025/1/1,11,Manufacture of beverages,4.98
growth_yoy,2025/2/1,11,Manufacture of beverages,6.167
growth_mom,2015/2/1,11,Manufacture of beverages,-17.292
growth_mom,2015/3/1,11,Manufacture of beverages,15.863
growth_mom,2015/4/1,11,Manufacture of beverages,6.059
growth_mom,2015/5/1,11,Manufacture of beverages,2.42
growth_mom,2015/6/1,11,Manufacture of beverages,4.251
growth_mom,2015/7/1,11,Manufacture of beverages,-2.499
growth_mom,2015/8/1,11,Manufacture of beverages,-4.475
growth_mom,2015/9/1,11,Manufacture of beverages,3.205
growth_mom,2015/10/1,11,Manufacture of beverages,5.408
growth_mom,2015/11/1,11,Manufacture of beverages,1.686
growth_mom,2015/12/1,11,Manufacture of beverages,4.274
growth_mom,2016/1/1,11,Manufacture of beverages,-2.52
growth_mom,2016/2/1,11,Manufacture of beverages,-20.38
growth_mom,2016/3/1,11,Manufacture of beverages,8.297
growth_mom,2016/4/1,11,Manufacture of beverages,7.849
growth_mom,2016/5/1,11,Manufacture of beverages,7.815
growth_mom,2016/6/1,11,Manufacture of beverages,7.469
growth_mom,2016/7/1,11,Manufacture of beverages,-6.051
growth_mom,2016/8/1,11,Manufacture of beverages,-1.012
growth_mom,2016/9/1,11,Manufacture of beverages,4.046
growth_mom,2016/10/1,11,Manufacture of beverages,4.412
growth_mom,2016/11/1,11,Manufacture of beverages,-0.676
growth_mom,2016/12/1,11,Manufacture of beverages,3.894
growth_mom,2017/1/1,11,Manufacture of beverages,-6.272
growth_mom,2017/2/1,11,Manufacture of beverages,-11.442
growth_mom,2017/3/1,11,Manufacture of beverages,9.764
growth_mom,2017/4/1,11,Manufacture of beverages,-0.458
growth_mom,2017/5/1,11,Manufacture of beverages,10.009
growth_mom,2017/6/1,11,Manufacture of beverages,3.575
growth_mom,2017/7/1,11,Manufacture of beverages,-5.316
growth_mom,2017/8/1,11,Manufacture of beverages,1.346
growth_mom,2017/9/1,11,Manufacture of beverages,-1.045
growth_mom,2017/10/1,11,Manufacture of beverages,5.33
growth_mom,2017/11/1,11,Manufacture of beverages,-0.855
growth_mom,2017/12/1,11,Manufacture of beverages,2.155
growth_mom,2018/1/1,11,Manufacture of beverages,-7.766
growth_mom,2018/2/1,11,Manufacture of beverages,-12.415
growth_mom,2018/3/1,11,Manufacture of beverages,10.269
growth_mom,2018/4/1,11,Manufacture of beverages,4.783
growth_mom,2018/5/1,11,Manufacture of beverages,6.21
growth_mom,2018/6/1,11,Manufacture of beverages,3.63
growth_mom,2018/7/1,11,Manufacture of beverages,-5.59
growth_mom,2018/8/1,11,Manufacture of beverages,1.017
growth_mom,2018/9/1,11,Manufacture of beverages,-0.242
growth_mom,2018/10/1,11,Manufacture of beverages,2.084
growth_mom,2018/11/1,11,Manufacture of beverages,-0.953
growth_mom,2018/12/1,11,Manufacture of beverages,2.509
growth_mom,2019/1/1,11,Manufacture of beverages,-6.842
growth_mom,2019/2/1,11,Manufacture of beverages,-12.042
growth_mom,2019/3/1,11,Manufacture of beverages,8.363
growth_mom,2019/4/1,11,Manufacture of beverages,6.856
growth_mom,2019/5/1,11,Manufacture of beverages,6.73
growth_mom,2019/6/1,11,Manufacture of beverages,3.196
growth_mom,2019/7/1,11,Manufacture of beverages,-5.884
growth_mom,2019/8/1,11,Manufacture of beverages,4.238
growth_mom,2019/9/1,11,Manufacture of beverages,-5.552
growth_mom,2019/10/1,11,Manufacture of beverages,1.815
growth_mom,2019/11/1,11,Manufacture of beverages,3.912
growth_mom,2019/12/1,11,Manufacture of beverages,1.226
growth_mom,2020/1/1,11,Manufacture of beverages,-9.238
growth_mom,2020/2/1,11,Manufacture of beverages,-8.519
growth_mom,2020/3/1,11,Manufacture of beverages,-5.17
growth_mom,2020/4/1,11,Manufacture of beverages,-37.521
growth_mom,2020/5/1,11,Manufacture of beverages,18.201
growth_mom,2020/6/1,11,Manufacture of beverages,23.656
growth_mom,2020/7/1,11,Manufacture of beverages,13.782
growth_mom,2020/8/1,11,Manufacture of beverages,8.274
growth_mom,2020/9/1,11,Manufacture of beverages,-0.495
growth_mom,2020/10/1,11,Manufacture of beverages,0.042
growth_mom,2020/11/1,11,Manufacture of beverages,-1.124
growth_mom,2020/12/1,11,Manufacture of beverages,10.473
growth_mom,2021/1/1,11,Manufacture of beverages,-8.032
growth_mom,2021/2/1,11,Manufacture of beverages,-6.843
growth_mom,2021/3/1,11,Manufacture of beverages,4.314
growth_mom,2021/4/1,11,Manufacture of beverages,16.556
growth_mom,2021/5/1,11,Manufacture of beverages,-13.334
growth_mom,2021/6/1,11,Manufacture of beverages,-29.62
growth_mom,2021/7/1,11,Manufacture of beverages,6.028
growth_mom,2021/8/1,11,Manufacture of beverages,36.358
growth_mom,2021/9/1,11,Manufacture of beverages,5.938
growth_mom,2021/10/1,11,Manufacture of beverages,7.875
growth_mom,2021/11/1,11,Manufacture of beverages,-3.052
growth_mom,2021/12/1,11,Manufacture of beverages,7.112
growth_mom,2022/1/1,11,Manufacture of beverages,-9.153
growth_mom,2022/2/1,11,Manufacture of beverages,-6.481
growth_mom,2022/3/1,11,Manufacture of beverages,3.323
growth_mom,2022/4/1,11,Manufacture of beverages,20.502
growth_mom,2022/5/1,11,Manufacture of beverages,-13.967
growth_mom,2022/6/1,11,Manufacture of beverages,2.443
growth_mom,2022/7/1,11,Manufacture of beverages,0.012
growth_mom,2022/8/1,11,Manufacture of beverages,3.829
growth_mom,2022/9/1,11,Manufacture of beverages,3.099
growth_mom,2022/10/1,11,Manufacture of beverages,-2.437
growth_mom,2022/11/1,11,Manufacture of beverages,1.052
growth_mom,2022/12/1,11,Manufacture of beverages,2.374
growth_mom,2023/1/1,11,Manufacture of beverages,-11.3
growth_mom,2023/2/1,11,Manufacture of beverages,-7.122
growth_mom,2023/3/1,11,Manufacture of beverages,5.065
growth_mom,2023/4/1,11,Manufacture of beverages,14.677
growth_mom,2023/5/1,11,Manufacture of beverages,1.094
growth_mom,2023/6/1,11,Manufacture of beverages,-6.279
growth_mom,2023/7/1,11,Manufacture of beverages,0.294
growth_mom,2023/8/1,11,Manufacture of beverages,2.138
growth_mom,2023/9/1,11,Manufacture of beverages,3.458
growth_mom,2023/10/1,11,Manufacture of beverages,1.854
growth_mom,2023/11/1,11,Manufacture of beverages,0.414
growth_mom,2023/12/1,11,Manufacture of beverages,4.633
growth_mom,2024/1/1,11,Manufacture of beverages,-10.854
growth_mom,2024/2/1,11,Manufacture of beverages,-10.082
growth_mom,2024/3/1,11,Manufacture of beverages,7.55
growth_mom,2024/4/1,11,Manufacture of beverages,13.962
growth_mom,2024/5/1,11,Manufacture of beverages,0.247
growth_mom,2024/6/1,11,Manufacture of beverages,-3.408
growth_mom,2024/7/1,11,Manufacture of beverages,-0.783
growth_mom,2024/8/1,11,Manufacture of beverages,2.771
growth_mom,2024/9/1,11,Manufacture of beverages,3.138
growth_mom,2024/10/1,11,Manufacture of beverages,-0.308
growth_mom,2024/11/1,11,Manufacture of beverages,5.193
growth_mom,2024/12/1,11,Manufacture of beverages,6.543
growth_mom,2025/1/1,11,Manufacture of beverages,-16.28
growth_mom,2025/2/1,11,Manufacture of beverages,-9.066
abs,2015/1/1,12,Manufacture of tobacco products,98.093
abs,2015/2/1,12,Manufacture of tobacco products,99.136
abs,2015/3/1,12,Manufacture of tobacco products,101.326
abs,2015/4/1,12,Manufacture of tobacco products,97.64
abs,2015/5/1,12,Manufacture of tobacco products,101.393
abs,2015/6/1,12,Manufacture of tobacco products,103.541
abs,2015/7/1,12,Manufacture of tobacco products,99.858
abs,2015/8/1,12,Manufacture of tobacco products,108.174
abs,2015/9/1,12,Manufacture of tobacco products,101.269
abs,2015/10/1,12,Manufacture of tobacco products,103.317
abs,2015/11/1,12,Manufacture of tobacco products,90.032
abs,2015/12/1,12,Manufacture of tobacco products,96.221
abs,2016/1/1,12,Manufacture of tobacco products,106.866
abs,2016/2/1,12,Manufacture of tobacco products,106.774
abs,2016/3/1,12,Manufacture of tobacco products,108.075
abs,2016/4/1,12,Manufacture of tobacco products,103.088
abs,2016/5/1,12,Manufacture of tobacco products,105.062
abs,2016/6/1,12,Manufacture of tobacco products,107.98
abs,2016/7/1,12,Manufacture of tobacco products,101.961
abs,2016/8/1,12,Manufacture of tobacco products,109.947
abs,2016/9/1,12,Manufacture of tobacco products,103.809
abs,2016/10/1,12,Manufacture of tobacco products,95.165
abs,2016/11/1,12,Manufacture of tobacco products,93.117
abs,2016/12/1,12,Manufacture of tobacco products,96.947
abs,2017/1/1,12,Manufacture of tobacco products,109.702
abs,2017/2/1,12,Manufacture of tobacco products,109.32
abs,2017/3/1,12,Manufacture of tobacco products,111.644
abs,2017/4/1,12,Manufacture of tobacco products,105.249
abs,2017/5/1,12,Manufacture of tobacco products,107.728
abs,2017/6/1,12,Manufacture of tobacco products,110.183
abs,2017/7/1,12,Manufacture of tobacco products,104.583
abs,2017/8/1,12,Manufacture of tobacco products,107.456
abs,2017/9/1,12,Manufacture of tobacco products,99.84
abs,2017/10/1,12,Manufacture of tobacco products,95.616
abs,2017/11/1,12,Manufacture of tobacco products,103.674
abs,2017/12/1,12,Manufacture of tobacco products,99.253
abs,2018/1/1,12,Manufacture of tobacco products,110.074
abs,2018/2/1,12,Manufacture of tobacco products,109.528
abs,2018/3/1,12,Manufacture of tobacco products,110.306
abs,2018/4/1,12,Manufacture of tobacco products,106.851
abs,2018/5/1,12,Manufacture of tobacco products,109.588
abs,2018/6/1,12,Manufacture of tobacco products,112.269
abs,2018/7/1,12,Manufacture of tobacco products,107.345
abs,2018/8/1,12,Manufacture of tobacco products,109.902
abs,2018/9/1,12,Manufacture of tobacco products,103.183
abs,2018/10/1,12,Manufacture of tobacco products,100.92
abs,2018/11/1,12,Manufacture of tobacco products,102.068
abs,2018/12/1,12,Manufacture of tobacco products,105.493
abs,2019/1/1,12,Manufacture of tobacco products,117.289
abs,2019/2/1,12,Manufacture of tobacco products,116.937
abs,2019/3/1,12,Manufacture of tobacco products,122.327
abs,2019/4/1,12,Manufacture of tobacco products,115.601
abs,2019/5/1,12,Manufacture of tobacco products,114.735
abs,2019/6/1,12,Manufacture of tobacco products,117.127
abs,2019/7/1,12,Manufacture of tobacco products,111.446
abs,2019/8/1,12,Manufacture of tobacco products,114.648
abs,2019/9/1,12,Manufacture of tobacco products,108.843
abs,2019/10/1,12,Manufacture of tobacco products,104.496
abs,2019/11/1,12,Manufacture of tobacco products,106.185
abs,2019/12/1,12,Manufacture of tobacco products,113.192
abs,2020/1/1,12,Manufacture of tobacco products,115.301
abs,2020/2/1,12,Manufacture of tobacco products,122.236
abs,2020/3/1,12,Manufacture of tobacco products,107.222
abs,2020/4/1,12,Manufacture of tobacco products,2.612
abs,2020/5/1,12,Manufacture of tobacco products,19.831
abs,2020/6/1,12,Manufacture of tobacco products,84.852
abs,2020/7/1,12,Manufacture of tobacco products,117.806
abs,2020/8/1,12,Manufacture of tobacco products,117.092
abs,2020/9/1,12,Manufacture of tobacco products,117.152
abs,2020/10/1,12,Manufacture of tobacco products,109.767
abs,2020/11/1,12,Manufacture of tobacco products,112.169
abs,2020/12/1,12,Manufacture of tobacco products,119.298
abs,2021/1/1,12,Manufacture of tobacco products,122.074
abs,2021/2/1,12,Manufacture of tobacco products,125.48
abs,2021/3/1,12,Manufacture of tobacco products,120.162
abs,2021/4/1,12,Manufacture of tobacco products,106.057
abs,2021/5/1,12,Manufacture of tobacco products,99.394
abs,2021/6/1,12,Manufacture of tobacco products,3.143
abs,2021/7/1,12,Manufacture of tobacco products,2.421
abs,2021/8/1,12,Manufacture of tobacco products,2.384
abs,2021/9/1,12,Manufacture of tobacco products,59.243
abs,2021/10/1,12,Manufacture of tobacco products,118.393
abs,2021/11/1,12,Manufacture of tobacco products,117.947
abs,2021/12/1,12,Manufacture of tobacco products,126.893
abs,2022/1/1,12,Manufacture of tobacco products,123.71
abs,2022/2/1,12,Manufacture of tobacco products,137.073
abs,2022/3/1,12,Manufacture of tobacco products,122.158
abs,2022/4/1,12,Manufacture of tobacco products,118.556
abs,2022/5/1,12,Manufacture of tobacco products,103.97
abs,2022/6/1,12,Manufacture of tobacco products,90.047
abs,2022/7/1,12,Manufacture of tobacco products,67.768
abs,2022/8/1,12,Manufacture of tobacco products,69.459
abs,2022/9/1,12,Manufacture of tobacco products,77.012
abs,2022/10/1,12,Manufacture of tobacco products,85.098
abs,2022/11/1,12,Manufacture of tobacco products,119.86
abs,2022/12/1,12,Manufacture of tobacco products,111.125
abs,2023/1/1,12,Manufacture of tobacco products,147.861
abs,2023/2/1,12,Manufacture of tobacco products,142.368
abs,2023/3/1,12,Manufacture of tobacco products,151.915
abs,2023/4/1,12,Manufacture of tobacco products,126.151
abs,2023/5/1,12,Manufacture of tobacco products,141.624
abs,2023/6/1,12,Manufacture of tobacco products,107.928
abs,2023/7/1,12,Manufacture of tobacco products,79.435
abs,2023/8/1,12,Manufacture of tobacco products,77.881
abs,2023/9/1,12,Manufacture of tobacco products,86.609
abs,2023/10/1,12,Manufacture of tobacco products,93.559
abs,2023/11/1,12,Manufacture of tobacco products,124.353
abs,2023/12/1,12,Manufacture of tobacco products,116.517
abs,2024/1/1,12,Manufacture of tobacco products,154.037
abs,2024/2/1,12,Manufacture of tobacco products,157.526
abs,2024/3/1,12,Manufacture of tobacco products,164.818
abs,2024/4/1,12,Manufacture of tobacco products,137.763
abs,2024/5/1,12,Manufacture of tobacco products,151.918
abs,2024/6/1,12,Manufacture of tobacco products,128.204
